time,observation,state
1.0,2.8890970779057703,1.1665773792169367
2.0,4.7363777475749,1.1639165793053978
3.0,2.7754446720185744,1.6181448429654903
4.0,0.05817619632581894,1.6709596799042945
5.0,0.8002737482545967,1.5225753249868441
6.0,-1.9287111583656835,1.9511664957460306
7.0,7.962925854096213,2.0830776580995236
8.0,6.0165808685770195,2.599481274576846
9.0,2.2451207581416073,2.543926511564152
10.0,5.544569317446513,2.7931380771035945
11.0,3.824408905340018,3.368987800909235
12.0,2.569266613536514,3.594668248397601
13.0,2.5811562275306645,3.659261941219156
14.0,8.116729247910985,3.898398783191489
15.0,4.896560564080396,4.134370063940939
16.0,5.084070336241277,3.9467407194362703
17.0,3.6819574290229147,4.038594499248836
18.0,4.907085623470313,3.8886534159544555
19.0,2.9610060888801497,4.119255646575618
20.0,3.873906030453924,4.5114298728068505
21.0,5.0233811255994345,4.692799172663698
22.0,11.028070021438847,4.480951604080409
23.0,3.0715153203881753,4.511970053094734
24.0,5.560747662040589,5.020785066095932
25.0,-0.19066920638415308,4.878628214596303
26.0,1.2580757669151996,4.363256465001417
27.0,-4.105319596848728,4.779838753677222
28.0,-0.1305219567246434,4.567926496204762
29.0,6.709350611072993,5.297251660938258
30.0,1.7707966009479876,4.981281638734582
31.0,10.606779192036843,4.479071753294638
32.0,10.185882742727008,5.040423068135725
33.0,1.492000670061969,4.7446793102881415
34.0,2.6029142490035655,4.692168014558099
35.0,4.9953526437964,4.6417301165819085
36.0,4.37458351093553,4.147060979201209
37.0,-3.4191535320598128,4.0773655204348636
38.0,4.1466438683739195,3.381091907169899
39.0,5.503318119745195,3.3652260635296316
40.0,6.839668000229663,3.184157443919291
41.0,0.20094960194159617,3.404601258219948
42.0,4.728898359486841,4.030978483820964
43.0,2.6589762174635965,4.278226045870103
44.0,26.91587665503625,4.016305742520215
45.0,0.25517442219099795,3.9862153625881285
46.0,5.308543010541227,3.9053769220648826
47.0,3.3794730537410467,4.081516848444746
48.0,10.837703950836985,3.7644912008424116
49.0,-8.469034332524137,4.12536206892336
50.0,4.019220798695129,4.548453568319764
51.0,1.8228749589466613,3.875385718578368
52.0,0.09751429456005045,3.910131688951977
53.0,8.222895759256541,4.476746560545942
54.0,2.422885141351154,4.881890567283459
55.0,7.660885929839127,4.7136540014969395
56.0,3.8224585610019695,5.397969906961623
57.0,8.236093953714173,5.878553295537312
58.0,5.564987048792219,6.115624890825759
59.0,6.575054568873143,6.59638647497937
60.0,5.001633273871867,6.535728171440986
61.0,1.3898889443853388,6.850073952960699
62.0,4.914570868987587,6.772782314160856
63.0,7.705206892930544,6.734975746991336
64.0,4.933362131921985,6.32620084248821
65.0,8.511028133257998,6.571953969739029
66.0,10.993522050911572,6.3396764954435385
67.0,6.739449526300446,6.604471992832487
68.0,7.78437259083775,6.918285975662624
69.0,-1.50238239474296,6.574868258398875
70.0,10.767006288611853,6.5468201619238275
71.0,7.092728003865975,6.594789865176971
72.0,13.329339658086283,6.123134649954071
73.0,-0.03270762266242322,5.658603788871126
74.0,6.459157478903286,5.289587321733981
75.0,-0.9374139994089132,5.4883115160259495
76.0,1.08956077815545,5.0481777884800785
77.0,-2.6138929770604307,5.580152071101102
78.0,6.879203104389679,5.697615610697153
79.0,4.03477563906349,5.303163970865532
80.0,1.553555000412171,5.675526917590149
81.0,7.016863986235062,5.604267880336007
82.0,3.2744050977393115,5.917740148291719
83.0,3.1265038742671245,5.973371275145136
84.0,2.552169338536929,5.714274184134327
85.0,4.553440795795334,5.24472481762267
86.0,4.787568825985928,5.431492656308992
87.0,15.923378143195691,5.09559189297182
88.0,5.093994076857144,5.020377314344532
89.0,8.09615333952743,4.903026990021987
90.0,4.148959796331502,5.122699367484952
91.0,3.7462947407482075,5.007152768747915
92.0,-8.887233823570106,4.468501511718638
93.0,9.206043523815993,4.423587155373167
94.0,1.9828529577117213,4.443691158004993
95.0,5.582810887432672,4.571238353269208
96.0,7.845086518792463,4.3743675213299955
97.0,6.5826399053071984,3.7677920321313008
98.0,2.090409628589062,4.189663836693432
99.0,15.00953752885731,4.124284167114121
100.0,2.3495483067070664,5.02095449864281
101.0,2.5412332679078355,4.831248163063686
102.0,10.265843423828379,4.482512599805942
103.0,7.623866714698042,4.366226666490945
104.0,16.781152697314305,4.600786871716128
105.0,5.852191476502077,4.570370440070837
106.0,11.317850760828374,4.423441329525481
107.0,2.3796365397688652,4.192252998157803
108.0,3.0256842944661697,4.766470982386118
109.0,4.872563926340795,5.112873364146799
110.0,8.493369956058011,5.166574486855792
111.0,3.8759915796482565,5.384997421690078
112.0,7.055040008320655,4.965394384679812
113.0,0.8420573239932603,4.938926745756791
114.0,10.503165835790572,5.637860742420959
115.0,6.678166125260738,5.874375139651538
116.0,4.5063347859966605,6.0214929986218175
117.0,6.249248770177946,6.209632957723919
118.0,8.019967041363651,5.866759206257029
119.0,2.915459579233715,5.986836201281653
120.0,5.6179208369927425,5.743780625688079
121.0,7.367401867271575,6.008124842492372
122.0,3.9855367840736897,6.096429562757932
123.0,6.949707764215436,6.018494706085179
124.0,5.312208673689656,5.526893584507312
125.0,-0.46596465860546754,5.97850225322936
126.0,3.6153392149783343,6.035932516409629
127.0,9.464193392089275,5.731249421401829
128.0,2.537648018894115,6.057850865467725
129.0,5.417019431307424,6.4373877825710135
130.0,2.3129609089364886,5.811741279818373
131.0,5.231123744083385,5.816512535075983
