time,observation_1,observation_2,state_1,state_2
0.1,-0.97548502155691,0.11369491313916211,0.5820932239953907,0.23386204786501097
0.2,2.8196967876494714,-0.37161631304023446,0.2269047182627616,-0.12956428505693945
0.30000000000000004,1.5119840558407338,-1.4172762462531185,0.04427560882716952,-1.0091826216189637
0.4,-1.1474927411936975,0.22993941263582296,-0.04476774077109577,-0.8408514431651648
0.5,1.6892101881107155,-3.824592544441532,0.19545262951842818,-0.9719593995889562
0.6,0.8124549913542971,-2.134252057256079,0.31717399099374743,-1.0995012116730634
0.7,1.0492296020368093,-2.504242305431787,0.4751351049397423,-1.1129310325720847
0.7999999999999999,-0.544882633759456,-1.5610173586649072,0.4358173523021398,-1.0881855577723558
0.8999999999999999,-0.9666370892926934,-3.027671569978562,0.17599613844168288,-1.1673017639708805
0.9999999999999999,-0.42000780373282715,-1.3990568667425238,0.1990060448809146,-1.175793495904911
1.0999999999999999,-1.1184383644986813,-4.2243348759777835,0.09071481257718327,-1.4205838468200438
1.2,-0.6889867145575638,-0.6513906233063878,0.3445380261393439,-1.1302863907028886
1.3,1.335208757710132,-1.716670980645581,0.478016655019039,-0.4841767385629532
1.4000000000000001,-0.9405899252210781,1.545994688440789,0.4818110710414738,-0.6624072723812693
1.5000000000000002,-1.3637646991097618,-3.4109539117369874,0.6802754815259919,-0.3836886153964668
1.6000000000000003,0.059618895886806356,-1.3793210291518103,0.5898722197262999,-1.0879887565780706
1.7000000000000004,-1.1281003907995613,-4.2023235328605,0.7231839360703167,-1.3013240913097586
1.8000000000000005,0.7430553447049417,-5.406383357588294,0.7177673150363386,-1.360643521260026
1.9000000000000006,0.41377186833270585,-6.180866095269783,0.557787389932757,-1.374209833586771
2.0000000000000004,0.2552145935021593,-4.6662669525755796,0.5792032239484554,-1.6396764035507165
2.1000000000000005,1.338373177720043,-1.5897037327637407,0.4420328559816228,-1.917440852270907
2.2000000000000006,0.22502026995677152,-6.406718084262015,0.41054144716231644,-1.7606309492628969
2.3000000000000007,-0.2823582187225715,0.9709154520395131,0.6331436006968243,-2.3268730404648474
2.400000000000001,-0.045577903370380146,-2.979686352820109,0.8899986021704139,-1.714767294980033
2.500000000000001,1.6244353439610477,-0.227466503001988,0.8789143897528852,-1.6937964565319976
2.600000000000001,-0.3845318866657841,-3.813102009477636,0.5156795386539598,-2.231959027138663
2.700000000000001,0.3579640704856734,-3.596097614485,0.45127280325079366,-2.196453970354913
2.800000000000001,-1.2830665899916402,-0.9420933002854468,0.10220383857865228,-2.2915645519367844
2.9000000000000012,1.0015039688491536,-2.242606381585713,0.48829396751807785,-2.0622672077869395
3.0000000000000013,0.28463374811895636,-2.4802070236597626,0.6913140173040677,-1.6699162173460813
3.1000000000000014,-0.23112967785848515,-3.1033146728099092,0.538108312942634,-2.0630961799482286
3.2000000000000015,0.38224604298115733,0.6972001046321572,0.7631482225956718,-1.776001519898442
3.3000000000000016,-0.10787271469852244,-3.2581924797176356,0.5118106146627386,-2.2885756121486813
3.4000000000000017,0.6255208943296213,-0.4849983691686415,0.4918231291154001,-2.075030587808035
3.5000000000000018,3.2543373817682237,-3.0374175215644508,0.4208594941041132,-2.2520889129020945
3.600000000000002,0.8199688125492623,-1.9718606231329423,0.3429295608623,-2.0323636835325845
3.700000000000002,-0.6611765322346701,-3.9143900341848417,0.24557854105637705,-2.415999629566529
3.800000000000002,-0.6135441803319435,-6.26734559477426,-0.19342229441236652,-2.7612164049309755
3.900000000000002,-0.9328908577130328,-2.580349022163224,0.20311448241348,-2.394566495188749
4.000000000000002,-0.0126813615009434,-2.351878266133859,0.3194354870504571,-2.3026154418747886
4.100000000000001,-0.5856967550385618,-0.360796117623265,0.4361905975336652,-2.2593884728076947
4.200000000000001,-0.45714963097629513,-1.3917214173617687,0.5712455927694274,-2.2762393215868033
4.300000000000001,1.7358506607017479,-1.808294480246875,0.5071709015853649,-2.3174539788852804
4.4,2.012259912947869,-3.431819233974515,0.48728907391066684,-2.135155581472723
4.5,1.235956306553903,-6.014534737341412,0.3254792619825823,-2.7247608922619175
4.6,-1.0937687234055367,1.095519971846087,0.4430153033982588,-2.114142713892718
4.699999999999999,0.576458107455593,0.8822147663058058,0.865302700817723,-1.6308927324834444
4.799999999999999,0.6895464155092138,-0.5211041602584006,0.6474226307207263,-1.5310522822653398
4.899999999999999,0.7981084085346721,-2.4720128662187646,0.5676382551505914,-1.984467159086773
4.999999999999998,0.6188755064213256,-2.8169417410589928,0.5279531244927272,-2.4943782948477002
5.099999999999998,-0.7402965107459284,-1.1648182710412849,0.5436273718621799,-2.735933240528728
5.1999999999999975,0.8170778566399042,1.5537647630785445,0.6669197454172924,-2.2826743342783775
5.299999999999997,1.6122774344080382,-1.5360624791903423,0.3832740527341035,-2.4680464668649806
5.399999999999997,1.268540474679404,-0.6475004816442076,0.8939720485609284,-2.323019686556944
5.4999999999999964,-0.3325966617165368,-4.393977508739814,0.7572045932472626,-2.5883236912387337
5.599999999999996,0.1483231290890148,-3.880237331853147,0.6542485226964526,-2.849873294466957
5.699999999999996,2.2024721105844525,-0.10273370974367602,0.6836021034117494,-2.869751947804647
5.799999999999995,1.1634786585419683,0.08398023380415287,0.8996167534550258,-2.819190441507489
5.899999999999995,0.8193964691337501,-3.5093133380411228,0.8919473557773219,-2.3748037124564867
5.999999999999995,-0.022993938771002975,-3.631435089881471,0.6632501759724131,-2.5760234314494665
6.099999999999994,0.6020883216834071,-1.2999089715542798,1.1163820162627802,-2.3717964283663093
6.199999999999994,2.356208149652411,-2.7563142774302385,1.041625978811467,-2.484454662267331
6.299999999999994,0.9954351573260914,-2.1852162190014868,1.1670690298446633,-2.065921988145009
6.399999999999993,0.13296758361102312,-6.401088684699072,1.1402237729491091,-1.9985158589043757
6.499999999999993,1.1456017730468115,-0.818733662476717,1.4853034200167214,-2.1589931008992544
6.5999999999999925,2.404749576839759,-0.4895615386064587,1.382961749891175,-2.422240351857338
6.699999999999992,1.2827199367194801,-1.4499139889165096,1.397275601202072,-2.449326435359038
6.799999999999992,0.5580558434181844,-2.7980218876168976,1.6459139222201922,-2.6465127230714294
6.8999999999999915,1.0650754152802893,-4.094519697564932,1.5831089857807024,-2.5103386312509546
6.999999999999991,1.9496329196727198,-1.6118790874454678,2.307802256011496,-1.279836011775099
7.099999999999991,2.7036422154500803,-2.707254915737095,2.549221467935672,-1.4784359470654698
7.19999999999999,0.9480512901486315,-0.37975233048476487,2.1931804969332953,-1.0959148858114127
7.29999999999999,1.6432871267849056,-1.0600442936761933,2.1445804429291986,-0.7780535371974332
7.39999999999999,2.9893917869678375,1.5456217005610051,2.714982073346529,-0.28586325773259996
7.499999999999989,2.242633261128917,-0.783398856929155,2.3605180498192175,-0.09369472448841248
7.599999999999989,1.9666737187573784,-1.139242393785663,2.4131321109051935,-0.10567337179664363
7.699999999999989,4.204825557102463,-0.6460029407725536,2.5494154084046055,0.19488729405593827
7.799999999999988,1.1891587913617925,2.41089485597161,2.4567906166661064,-0.2753117608609552
7.899999999999988,3.2147472110618316,1.2705588984648228,2.5935942494577526,0.17131874259240787
7.999999999999988,3.620707809449899,-3.2927136823923426,2.957441887400705,0.7142167748608585
8.099999999999987,1.8635272752943215,2.349782202795717,3.006509060124597,0.9908425463873806
8.199999999999987,2.7425825916062263,0.8248195161059072,3.0993380965843764,1.167550509091826
8.299999999999986,3.8228719705827077,3.770656082863596,3.4406112816944914,1.5728774383249662
8.399999999999986,3.613886490066322,0.10417212187239233,3.148104236873894,1.7966767798529544
8.499999999999986,3.303214328857122,0.5867417881105195,3.0823029488635187,1.4705661159031758
8.599999999999985,3.444485435767534,4.548329888847598,3.497390498097479,1.3345941583409946
8.699999999999985,4.56542424127462,0.6125971927855985,3.3895941561427847,0.9711184159869415
8.799999999999985,2.8836922603474213,5.710647724952923,3.5162774608271565,0.969903570163546
8.899999999999984,1.6742336331055827,-1.3139540634300835,3.581095669659121,1.0343836971376923
8.999999999999984,2.191045326686102,-1.1353265706995699,3.4604205887996526,1.741455340600969
9.099999999999984,3.346806881565297,2.457728839833776,4.0310370479077635,1.9493319183598632
9.199999999999983,4.440185033797058,8.499411870083296,3.429079664286372,1.6051373493258907
9.299999999999983,5.2955156115664215,-0.612771548341887,3.6092508405869554,1.2677567192029864
9.399999999999983,3.238271257706298,-2.303802122403323,3.5804739723725625,1.2858929311702303
9.499999999999982,3.272604220641512,-1.0959208842091832,3.24439969415306,0.8223590602784606
9.599999999999982,2.799681662646018,-0.7140966007953977,2.9346604706845625,1.0549102115194597
9.699999999999982,1.6196234302538404,0.25551288858876003,2.5321494837221956,0.7293908033471634
9.799999999999981,2.1261916381030996,-0.903278416011456,1.7992187181562809,0.37898132798035306
9.89999999999998,1.075140127012792,2.0615108132214304,1.7482538005806505,0.29792382617612556
9.99999999999998,0.10889042472984012,-0.009365772604236766,1.0340793566458935,-0.34200481774659097
10.09999999999998,3.410698114357289,0.7219684225518155,1.310194322031569,-0.21281180366300284
10.19999999999998,0.9198777270844882,-3.3422228681007558,1.3767312452767575,0.12175476695321302
10.29999999999998,1.509066059527862,0.99349789230288,1.1168374489602435,-0.3174902123195643
10.399999999999979,1.1553793915217527,-0.9970524854487313,0.932304505308831,0.1937433498026495
10.499999999999979,2.3703868929842056,3.204173195138906,1.3112273288777068,0.8498456470047597
10.599999999999978,1.0054640261535608,3.467996769773913,1.2976483144737294,0.6940371694212938
10.699999999999978,1.037334449992274,-0.3829641246646043,1.2954615150820334,0.9586370889907778
10.799999999999978,2.335776548671283,1.4384667136163591,1.180722710704632,1.572080885323889
10.899999999999977,2.670789402959267,0.3188222913408223,1.3638411305369933,1.7499304887188485
10.999999999999977,2.5872697886831233,-0.11240962807086463,1.21199002962601,1.4841710377644202
11.099999999999977,2.8070298435237673,0.3012269144561627,1.0799869559520643,1.1031001901486925
11.199999999999976,1.4085488412342428,0.5545087390376504,1.0784675529356782,0.6756556936531132
11.299999999999976,0.8634373605273622,1.3900499403615596,1.20953291876336,0.6359499053347919
11.399999999999975,1.7466239733632418,-1.4733824995509321,1.2475595159766755,0.8381667825781234
11.499999999999975,-0.4031421047884787,1.07271488564841,1.227334821854763,0.3967724773027638
11.599999999999975,1.6268360719483321,4.354869554889331,1.3309861826268465,0.6483404274223012
11.699999999999974,2.764768239938997,2.0471215296447167,1.7124009062326468,1.285458779547282
11.799999999999974,2.121953618940568,1.395336384519429,1.7138838777435554,1.3203552269362073
11.899999999999974,2.0096773247308213,1.7858357059176644,1.5644412366328917,1.1639093096989694
11.999999999999973,1.0745100819594025,-0.3148820803974417,1.6041554416164685,1.096185962177398
12.099999999999973,1.0274313593988404,-1.4559121178809002,1.4321254149899092,0.6872437972524567
12.199999999999973,2.545367121239875,-1.3962365716680405,1.804758307126023,0.8235282686542124
12.299999999999972,1.5025237101766509,1.939119088493523,1.5224512813414746,0.8020490393312528
12.399999999999972,1.3643354971152926,0.07314813659731251,1.5857119822523111,0.20720516410516132
12.499999999999972,3.2409180424732655,2.7157095767605997,1.8156979432272822,0.32713594969089244
12.599999999999971,1.1611679610743453,1.5276783800289235,1.286876015813286,-0.26601867623260556
12.69999999999997,0.7065405344404293,-2.1349022029423237,0.6778247212884905,-0.7713919762242762
12.79999999999997,0.04247057996969816,0.656145627703008,0.4773079843137844,-1.3343466050157438
12.89999999999997,-0.24318240826285525,-1.8503299989921094,0.4774693352732376,-1.2486845369491413
12.99999999999997,0.21714918451095794,-0.18503231646733398,0.5580537263782543,-1.2758459303903689
13.09999999999997,2.327057030146555,3.063066883523297,0.5049736318207367,-1.278241825440491
13.199999999999969,1.066031310591764,-1.6055618225468233,0.5286394488130084,-0.6337009790137859
13.299999999999969,0.1697315423537683,-1.6434975595181172,1.0285839260033685,-0.15081200133079037
13.399999999999968,0.21958894833350395,-0.07214110592859779,1.1524416281775778,-0.5593815092473531
13.499999999999968,1.922737161318791,2.312564094616879,0.9141053555669111,-1.227031607750135
13.599999999999968,1.4779049871680192,-1.804737974925704,1.4474312525833462,-1.149060094268761
13.699999999999967,2.009663382370024,-0.3175791959222978,1.619007331505719,-1.0705303558129724
13.799999999999967,0.4747545413312718,0.48172310763374204,1.1863585514428487,-1.4965129558339716
13.899999999999967,0.1642049235028169,-3.0514522176814816,1.2029583807552964,-1.3475067937576712
13.999999999999966,0.3487128703602417,-0.864895788227228,1.2232969687701634,-1.5800698226766512
14.099999999999966,1.9346649625347436,-2.9369253155248427,1.0452565854014142,-1.1428437028634937
14.199999999999966,2.6130298374302026,-0.029118060409659918,1.3904282418937117,-1.2819593261021685
14.299999999999965,1.9310820753899731,0.0436842225919587,0.8980407207575429,-1.5350667321383535
14.399999999999965,1.9137532634544625,-0.10509098189679111,1.1258947577934202,-0.8096602421703787
14.499999999999964,0.39636390065828164,-3.6801515006481633,1.1393621717773348,-1.1384194746997207
14.599999999999964,-0.593699264828379,1.2880987714821457,1.2739283104512917,-1.3204974767562823
14.699999999999964,-0.2479164800841135,-2.134181846548354,0.57628756208598,-1.8177954955707267
14.799999999999963,0.7766443642449226,-1.387350238610184,0.7085757363923003,-1.4166325344987136
14.899999999999963,1.8717852005380557,-5.869343987902464,0.8153604965827053,-1.9140685420627925
14.999999999999963,0.7819822370816991,0.17508544944913806,0.5338296184637881,-2.2044719421957466
15.099999999999962,1.2043785158829088,0.025732174105953298,0.44586518404543396,-2.465883896713733
15.199999999999962,-2.525537156992227,-3.6078880868211103,0.6366934899229529,-2.858979508295938
