time,observation,state1,state2,state3,state4,state5,state6,state7
1.0,0.311611191145724,0.3816889236812869,-0.5636398335689402,0.9740007836720852,0.36225905964580224,-0.7394327626616817,-0.3239469997601889,0.7917991077298973
2.0,-1.3398276904755202,0.36343369391719693,-0.9549350192232817,1.003039999921441,-0.1832706312481568,0.08653514359320291,-0.6203431023452303,-0.1847810607913727
3.0,-1.5301004177758775,0.37868675832434445,-1.3485649264924435,0.604735016631617,0.24392492414545594,-0.4111638253576827,0.05124913919013213,-1.147338030032968
4.0,-1.390333786757685,0.44196961483780006,-0.9530506517380553,0.9022748437806392,-0.516540549145692,-0.8876969395345141,0.37196610763665755,-1.1684012694550496
5.0,0.15993670126066745,0.5619578134295377,-1.687656524704573,1.2894089937118784,-0.5261402182018486,-0.08910612430054976,2.2337086993346515,-2.098562504260112
6.0,3.2021471332308193,0.508519566099477,-2.373395350296327,0.4104769869429523,0.36107655078010303,-0.5822372815870172,2.7520121047913584,-0.9610858597453873
7.0,0.6527420350098152,0.6147946844528946,-2.7226548316622474,-0.6580687174178195,0.42293384103936904,-0.011370810233185535,2.8006446982685254,1.209181298198612
8.0,-1.2806991431183303,0.7748396346355169,-3.463851377999987,-1.2794269250177375,0.06453459261269001,-0.2090706728890397,1.186666323497586,2.777171373425238
9.0,-2.9876591164746142,0.7177533634896781,-3.466601530065359,-1.4632007484726688,0.30376900982448524,-1.0506615763223175,-0.8937093216702494,2.977558005557466
10.0,-5.215702114533738,0.6827279595997813,-3.205814447299682,-3.4270171193705523,0.6715180728715284,-0.040604816680270384,-2.4949590421590266,0.7401282354075904
11.0,-1.1554791277204166,0.7996539795274635,-1.8566236323581489,-5.277042825146289,0.8854586394169385,-0.4399831479213421,-1.855730814144147,-1.7629145526731407
12.0,1.5261694211875447,0.8123860475181615,-0.9116787000480967,-5.443785319528844,1.786085376400198,0.5970372655279537,-0.3414271258082128,-2.076209158990457
13.0,2.396124557764537,0.8498106869705799,-0.022612753427544097,-5.047860565485524,0.7744870895708712,0.7144771215086907,1.3775975497268371,-1.4698115287723312
14.0,4.660904001276856,0.8483473962773874,0.8188159117181221,-5.002467842209038,1.0171238162214722,1.9823628640147206,2.232771708993471,0.9137168662097551
15.0,3.9149115661420666,0.8134473741690129,2.36283612744283,-4.6262108048164,1.0983808205636785,2.68484423958613,0.6206476810285437,2.8101599089113733
16.0,1.1569963368440035,0.8369552573017679,2.849618230822329,-4.0451959847844865,-1.4630390071520558,2.8944939928146467,-1.4645340639572646,2.551749164171196
17.0,-2.4215889711638634,0.9400867831625677,4.378382659236053,-3.7553949228989456,-3.1023681479858545,1.9401081519925822,-3.039907817244635,0.3510897503192577
18.0,1.9693153352228203,0.8443121484582949,5.620129730007557,-2.300064940217161,-3.4886025432493666,-0.5107784730178382,-2.703838084691092,-1.8419928192731325
19.0,2.64086375842166,0.8384911436383243,5.325788502128447,-1.5850149973127392,-2.3797768148685647,-2.0406390932845984,-0.7783287042108801,-3.979409401633429
20.0,7.197121779825106,0.8683952705224791,5.323162380914868,0.18108371654569294,-0.7660751423616421,-2.825231275959048,2.0660091512673873,-2.8427693623474584
21.0,8.632184729975826,0.8631382087180908,5.105925216682569,1.1793470424926915,0.3094099800318623,-3.2667306628773196,3.4928046392200756,-1.9725999711887952
22.0,10.30922798323557,0.8818525331372968,4.342844569830411,2.748230609386711,1.7857302901952723,-1.9802098081976873,3.563004531330633,-0.20980145288620444
23.0,7.553482637577556,0.6287296625146375,3.608126825907836,3.364728123649437,2.2023859973858233,-0.9476260995045668,2.785751188046493,2.6953131078532433
24.0,5.403099554481211,0.643945529178997,2.2152498458750207,5.2060445457548905,2.4738847574121015,0.6322086742568762,0.031045651035952887,4.067075250007343
25.0,-1.8071654061481568,0.6447060129150365,0.32446456752025155,5.421231242820715,1.2473282843995466,1.7851681892489046,-2.7335093099139125,2.265343171335113
26.0,-2.0696415172070433,0.5419156783569723,-1.2465245486343566,4.962445161408379,0.40594206348902967,1.6866932539121726,-3.162697022564083,-0.024801043949632284
27.0,-3.6345739801311256,0.48642884162827255,-2.3806974861272994,4.52584526226717,-0.011949457521251261,1.9524226798195907,-2.0803072880441547,-1.6851761124276021
28.0,-6.33431252398807,0.36929300416265876,-3.5052767538567386,3.8122224028292764,-1.0329244375751816,0.9444092247349284,-0.4518949651177946,-3.0735433587004266
29.0,-3.252796151860171,0.5139612659113469,-4.197612063202559,2.3503553318599195,-1.2017512492669737,0.7720030900354208,2.0326388378383196,-2.498773951535896
30.0,-2.084196290390169,0.5938275829994206,-5.182682050864198,1.1102659284390588,-0.8426345494286874,0.12355711817015103,3.3227891329108865,-1.1318971539568543
31.0,-2.258843808169591,0.7090947918607602,-5.196037639094998,-0.7906487417717277,0.30768300861127384,-0.34335810959406937,3.419465181195662,2.4982398759905524
32.0,-2.6226996681426553,0.6176045879417424,-4.593815839923825,-1.9596196742892966,0.8129378522195954,-1.2074633553388034,1.3525539396846646,4.810627538022015
33.0,-4.4368729061113985,0.5410264944509,-4.507071843504956,-1.8744140032716003,1.601552967472014,-0.3437029366088769,-2.8647541658063225,4.838905087398516
34.0,-5.559269582927668,0.5260929209250772,-4.094727881187774,-2.5055272043079553,1.6088050407751229,-0.22806030007199374,-5.06389812084616,1.734338031024452
35.0,-5.7735782074480095,0.5592926613074695,-3.4535973668909246,-4.278583087035326,1.476125267467238,0.8491606449373678,-4.516654855114925,-2.697646543490413
36.0,-1.0781538190994968,0.46008948569722075,-2.0962321965215494,-5.017301630988156,0.12552028607879995,1.072437632038834,-0.6390704935114205,-4.966757031971546
37.0,1.1667973393253348,0.5216994846992096,-0.08399909742566347,-4.556910717364019,-1.0444622715499396,0.49046607364277395,2.8031332199612256,-3.5373515514638956
38.0,5.681931840801616,0.4813004340087886,1.4106288047736375,-4.842531466023789,-0.47609836164590236,-0.2886075030208858,4.312351465388468,-1.433552592628852
